,name,type,episodes,members,score_members,rating,genre,dates,url
9715,,OVA,1.0,4178.0,,,,        Oct 2000 - Oct 2000,https://myanimelist.net/anime/2262/Sin__The_Movie
9716,,OVA,2.0,727.0,,,,        Oct 1994 - Dec 1994,https://myanimelist.net/anime/3513/Tanjou__Debut
9717,,ONA,1.0,254.0,,,,        Oct 2011 - Oct 2011,https://myanimelist.net/anime/25377/TOTO_Green_Challenge
9718,,TV,,923.0,,,,        Sep 2017 - ,https://myanimelist.net/anime/36409/Yodel_no_Onna
9719,,TV,13.0,15156.0,,,,        Oct 2016 - Jan 2017,https://myanimelist.net/anime/33814/Ao_Oni_The_Animation
9720,,OVA,2.0,756.0,,,,        Dec 1985 - Nov 1986,https://myanimelist.net/anime/10105/Bavi_Stock
9721,,Movie,1.0,357.0,,,,        1984 - 1984,https://myanimelist.net/anime/16786/Bulsajo_Robot_Phoenix_King
9722,,ONA,1.0,1901.0,,,,        Nov 2016 - Nov 2016,https://myanimelist.net/anime/34324/Chiryokumaru
9723,,TV,13.0,2203.0,,,,        Jan 2017 - Mar 2017,https://myanimelist.net/anime/32830/Chou_Shounen_Tanteidan_Neo
9724,,Movie,1.0,329.0,,,,        1983 - 1983,https://myanimelist.net/anime/16794/Computer_Haekjeonham_Pokpa_Daejakjeon
9725,,OVA,4.0,961.0,,,,        May 1991 - Nov 1991,https://myanimelist.net/anime/20385/Eguchi_Hisashi_no_Kotobuki_Gorou_Show
9726,,Movie,1.0,267.0,,,,        1932 - 1932,https://myanimelist.net/anime/35404/Felix_no_Meitantei
9727,,Movie,1.0,629.0,,,,        2012 - 2012,https://myanimelist.net/anime/28639/Futon
9728,,Music,1.0,238.0,,,,        Aug 1964 - Aug 1964,https://myanimelist.net/anime/24905/Go-hiki_no_Kobuta_to_Charleston
9729,,Music,1.0,292.0,,,,        Feb 1990 - Feb 1990,https://myanimelist.net/anime/31695/Goro-chan
9730,,ONA,1.0,324.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/32291/Kakegae_no
9731,,ONA,4.0,1096.0,,,,        Mar 2014 - Jul 2014,https://myanimelist.net/anime/23387/Master_of_Torque
9732,,TV,13.0,1684.0,,,,        Apr 2001 - Jun 2001,https://myanimelist.net/anime/2362/Run_Dim
9733,,OVA,1.0,1585.0,,,,        Jan 2004 - Jan 2004,https://myanimelist.net/anime/681/Tenbatsu_Angel_Rabbie☆
9734,,Music,1.0,604.0,,,,        Apr 2017 - Apr 2017,https://myanimelist.net/anime/36605/Tic_Tac_Dreamin
9735,,Music,1.0,321.0,,,,        Jan 2011 - Jan 2011,https://myanimelist.net/anime/32790/Urmă_Zanzou
9736,,Special,1.0,1458.0,,,,        Jan 2015 - Jan 2015,https://myanimelist.net/anime/29347/20-dai_no_Heya-hen
9737,,ONA,1.0,386.0,,,,        Feb 2018 - Feb 2018,https://myanimelist.net/anime/38727/Een
9738,,OVA,1.0,1025.0,,,,        Jan 1990 - Jan 1990,https://myanimelist.net/anime/5554/Eguchi_Hisashi_no_Nantoka_Narudesho
9739,,ONA,1.0,302.0,,,,        Sep 2016 - Sep 2016,https://myanimelist.net/anime/34153/Eyedrops_Episode_0
9740,,Music,1.0,266.0,,,,        Jun 1974 - Jun 1974,https://myanimelist.net/anime/21833/Higenashi_Gogejabaru
9741,,OVA,2.0,1262.0,,,,        May 1997 - Sep 1997,https://myanimelist.net/anime/1855/JaJa_Uma_Quartet
9742,,OVA,1.0,5519.0,,,,        Jul 1996 - Jul 1996,https://myanimelist.net/anime/2592/Kimera
9743,,Movie,1.0,532.0,,,,        1948 - 1948,https://myanimelist.net/anime/6846/Kuma_ni_Kuwarenu_Otoko
9744,,Special,1.0,1370.0,,,,        Oct 2010 - Oct 2010,https://myanimelist.net/anime/8952/Nougyou_Musume
9745,,Movie,1.0,813.0,,,,        Oct 1932 - Oct 1932,https://myanimelist.net/anime/4392/Ooatari_Sora_no_Entaku
9746,,Special,1.0,2719.0,,,,        Apr 2012 - Apr 2012,https://myanimelist.net/anime/13669/Owari_no_Chronicle
9747,,TV,12.0,14812.0,,,,        Jan 2019 - Mar 2019,https://myanimelist.net/anime/37374/Pastel_Memories
9748,,Music,1.0,629.0,,,,        2014 - 2014,https://myanimelist.net/anime/28687/Poker
9749,,Music,1.0,898.0,,,,        Mar 2013 - Mar 2013,https://myanimelist.net/anime/25549/Psychedelic_Afternoon
9750,,OVA,1.0,3235.0,,,,        May 1990 - May 1990,https://myanimelist.net/anime/2219/Ryokunohara_Meikyuu
9751,,Music,1.0,1004.0,,,,        Jan 2006 - Jan 2006,https://myanimelist.net/anime/5017/Yume_no_Kakera
9752,,OVA,1.0,2716.0,,,,        Jun 2001 - Jun 2001,https://myanimelist.net/anime/2796/Afro-Ken
9753,,Movie,1.0,848.0,,,,        Oct 1926 - Oct 1926,https://myanimelist.net/anime/28041/Baguda-jou_no_Touzoku
9754,,OVA,2.0,6139.0,,,,        Apr 1994 - Jan 1995,https://myanimelist.net/anime/730/Houkago_no_Shokuinshitsu
9755,,TV,12.0,3357.0,,,,        Jul 2017 - Sep 2017,https://myanimelist.net/anime/34725/Kaito_x_Ansa
9756,,Music,1.0,245.0,,,,        2010 - 2010,https://myanimelist.net/anime/32344/Nana-iro_Megane
9757,,ONA,1.0,956.0,,,,        2005 - 2005,https://myanimelist.net/anime/5880/Oshiruko
9758,,Special,1.0,276.0,,,,        2005 - 2005,https://myanimelist.net/anime/34721/Samuroid_Zero
9759,,TV,12.0,25939.0,,,,        Jul 2017 - Oct 2017,https://myanimelist.net/anime/34449/The_Reflection
9760,,Music,1.0,302.0,,,,        Oct 1975 - Oct 1975,https://myanimelist.net/anime/8732/Yuuki_Hitotsu_wo_Tomo_ni_Shite
9761,,Special,5.0,6279.0,,,,        Apr 2009 - Aug 2009,https://myanimelist.net/anime/19945/Zoku_Natsume_Yuujinchou__3D_Nyanko-sensei_Gekijou
9762,,Music,1.0,248.0,,,,        Feb 1963 - Feb 1963,https://myanimelist.net/anime/24843/Clarinet_Kowashichatta
9763,,Music,1.0,553.0,,,,        Feb 2017 - Feb 2017,https://myanimelist.net/anime/36595/Fortissimo_Bell
9764,,Movie,1.0,4026.0,,,,        Mar 1983 - Mar 1983,https://myanimelist.net/anime/1626/Genma_Taisen
9765,,Movie,1.0,450.0,,,,        Jun 1934 - Jun 1934,https://myanimelist.net/anime/23265/Genroku_Koi_Moyou__Sankichi_to_Osayo
9766,,ONA,1.0,698.0,,,,        Feb 2018 - Feb 2018,https://myanimelist.net/anime/37285/Ippun_de_Wakaru_Eiga_Donten_ni_Warau_Kaisetsu_Yokoku
9767,,Movie,1.0,564.0,,,,        1992 - 1992,https://myanimelist.net/anime/7445/Karo_to_Piyobupt__Ouchi
9768,,OVA,2.0,709.0,,,,        Apr 1995 - Jun 1995,https://myanimelist.net/anime/2737/Kouryuu_no_Mimi__Mina_no_Shou
9769,,OVA,1.0,543.0,,,,        Nov 2005 - Nov 2005,https://myanimelist.net/anime/3832/Rebirth_Moon_Divergence
9770,,Movie,1.0,453.0,,,,        2006 - 2006,https://myanimelist.net/anime/29771/Recorder
9771,,Movie,1.0,457.0,,,,        Nov 1936 - Nov 1936,https://myanimelist.net/anime/31912/Shinsetsu_Kachikachi_Yama
9772,,ONA,1.0,297.0,,,,        Sep 2011 - Sep 2011,https://myanimelist.net/anime/32637/Usawaltz
9773,,Special,2.0,985.0,,,,        Jul 2013 - Sep 2015,https://myanimelist.net/anime/19811/Waanabijk
9774,,Music,1.0,227.0,,,,        Dec 2012 - Dec 2012,https://myanimelist.net/anime/33866/Wonder
9775,,OVA,1.0,2294.0,,,,        Feb 2000 - Feb 2000,https://myanimelist.net/anime/725/First_Kiss_Monogatari
9776,,TV,12.0,669.0,,,,        Jan 2006 - Mar 2006,https://myanimelist.net/anime/2232/Funny_Pets
9777,,TV,13.0,1378.0,,,,        Feb 2002 - May 2002,https://myanimelist.net/anime/1705/Genma_Taisen__Shinwa_Zenya_no_Shou
9778,,Music,1.0,280.0,,,,        Jun 1993 - Jun 1993,https://myanimelist.net/anime/30405/Ishindenshin_Shiyou
9779,,Music,1.0,363.0,,,,        Jun 1996 - Jun 1996,https://myanimelist.net/anime/8645/Kitte_no_Nai_Okurimono
9780,,OVA,2.0,730.0,,,,        Mar 1991 - May 1991,https://myanimelist.net/anime/1355/Makyuu_Senjou
9781,,Music,1.0,300.0,,,,        Feb 1981 - Feb 1981,https://myanimelist.net/anime/8729/Omoide_no_Album
9782,,Movie,1.0,449.0,,,,        2006 - 2006,https://myanimelist.net/anime/28655/PiKA_PiKA
9783,,OVA,1.0,2379.0,,,,        Aug 2010 - Aug 2010,https://myanimelist.net/anime/9506/Prism_Magical__Prism_Generations
9784,,TV,,9816.0,,,,        Apr 2020 - ,https://myanimelist.net/anime/40403/Shin_Sakura_Taisen_the_Animation
9785,,Movie,1.0,1031.0,,,,        1935 - 1935,https://myanimelist.net/anime/6832/Shoujouji_no_Tanuki-bayashi_Ban_Danemon
9786,,Special,2.0,684.0,,,,        Dec 2011 - Apr 2012,https://myanimelist.net/anime/15533/Yakimochi_Caprice
9787,,Movie,1.0,499.0,,,,        2006 - 2006,https://myanimelist.net/anime/29932/Yume
9788,,ONA,10.0,918.0,,,,        Oct 2012 - Oct 2012,https://myanimelist.net/anime/32737/009_Re_Cyborg_x_Zip
9789,,Movie,1.0,803.0,,,,        1936 - 1936,https://myanimelist.net/anime/5838/Furudera_no_Obake-soudou
9790,,OVA,1.0,568.0,,,,        Jan 1985 - Jan 1985,https://myanimelist.net/anime/5934/Greed
9791,,Movie,1.0,231.0,,,,        2010 - 2010,https://myanimelist.net/anime/30393/Hana_no_Hanashi
9792,,Movie,1.0,799.0,,,,        May 1935 - May 1935,https://myanimelist.net/anime/6836/Issunboushi__Chibisuke_Monogatari
9793,,Music,1.0,197.0,,,,        Oct 2012 - Oct 2012,https://myanimelist.net/anime/36117/Katte_ni_Shiyagatte
9794,,Movie,1.0,598.0,,,,        1926 - 1926,https://myanimelist.net/anime/28691/Kemurigusa_Monogatari
9795,,ONA,1.0,226.0,,,,        Aug 2016 - Aug 2016,https://myanimelist.net/anime/39035/Lux_Straight___Beauty_Massugu_Ikiru
9796,,Music,1.0,402.0,,,,        Apr 1984 - Apr 1984,https://myanimelist.net/anime/8730/Metropolitan_Museum
9797,,TV,20.0,1167.0,,,,        Oct 2012 - Feb 2013,https://myanimelist.net/anime/15545/Oshiri_Kajiri_Mushi_TV
9798,,Movie,1.0,550.0,,,,        1939 - 1939,https://myanimelist.net/anime/6842/Oyoge_ya_Oyoge
9799,,ONA,1.0,383.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/13541/Rui_no_Masaiban
9800,,ONA,12.0,4361.0,,,,        Aug 2007 - Nov 2007,https://myanimelist.net/anime/2967/Saishuu_Shiken_Kujira
9801,,OVA,1.0,843.0,,,,        Jul 1991 - Jul 1991,https://myanimelist.net/anime/13441/Shiawasette_Naani
9802,,Movie,1.0,581.0,,,,        2010 - 2010,https://myanimelist.net/anime/28953/Sougiya_to_Inu
9803,,OVA,1.0,2411.0,,,,        Mar 2011 - Mar 2011,https://myanimelist.net/anime/10406/Spelunker_Sensei
9804,,Movie,1.0,1063.0,,,,        1987 - 1987,https://myanimelist.net/anime/7243/Suisei
9805,,TV,12.0,5768.0,,,,        Oct 2019 - Dec 2019,https://myanimelist.net/anime/40320/Tenka_Hyakken__Meiji-kan_e_Youkoso
9806,,Movie,1.0,370.0,,,,        2003 - 2003,https://myanimelist.net/anime/29904/Yellow
9807,,Movie,1.0,1576.0,,,,        Feb 2000 - Feb 2000,https://myanimelist.net/anime/3463/ALICE
9808,,TV,12.0,4981.0,,,,        Oct 2017 - Dec 2017,https://myanimelist.net/anime/35999/Dia_Horizon_Kabu
9809,,Movie,1.0,578.0,,,,        1942 - 1942,https://myanimelist.net/anime/6848/Doubutsu_Mura_no_Daisodou
9810,,Movie,1.0,2292.0,,,,        Apr 2006 - Apr 2006,https://myanimelist.net/anime/1031/Hanare_Toride_no_Yonna
9811,,Movie,1.0,1815.0,,,,        1972 - 1972,https://myanimelist.net/anime/7025/Kiseichuu_no_Ichiya
9812,,Movie,1.0,851.0,,,,        Dec 1938 - Dec 1938,https://myanimelist.net/anime/6841/Maabou_no_Kinoshita_Toukichirou
9813,,Movie,1.0,535.0,,,,        2010 - 2010,https://myanimelist.net/anime/28587/Modern
9814,,Music,1.0,507.0,,,,        Oct 2016 - Oct 2016,https://myanimelist.net/anime/36601/Moushin_Soloist_Life
9815,,Movie,1.0,335.0,,,,        1975 - 1975,https://myanimelist.net/anime/29681/Odoroki_Ban
9816,,Movie,1.0,279.0,,,,        2009 - 2009,https://myanimelist.net/anime/30404/Taku_Boda
9817,,OVA,2.0,2501.0,,,,        Feb 2004 - Mar 2004,https://myanimelist.net/anime/1053/Tokyo_Daigaku_Monogatari
9818,,Music,1.0,301.0,,,,        Dec 1982 - Dec 1982,https://myanimelist.net/anime/8733/Tousan_no_Tsukutta_Uta
9819,,Movie,1.0,3470.0,,,,        Jul 2009 - Jul 2009,https://myanimelist.net/anime/6281/Asylum_Session
9820,,Music,1.0,213.0,,,,        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38498/Banana_ga_Suki
9821,,Movie,1.0,688.0,,,,        2011 - 2011,https://myanimelist.net/anime/5299/Coffee_Tadaiku
9822,,Music,1.0,232.0,,,,        Aug 1964 - Aug 1964,https://myanimelist.net/anime/24901/Cook_no_Polka
9823,,Movie,1.0,773.0,,,,        1932 - 1932,https://myanimelist.net/anime/5872/Doubutsu_Mura_no_Sports_Day
9824,,Music,1.0,248.0,,,,        Nov 2016 - Nov 2016,https://myanimelist.net/anime/36158/Nowhereland
9825,,Music,1.0,169.0,,,,        Jan 2018 - Jan 2018,https://myanimelist.net/anime/38728/Onami
9826,,Movie,1.0,222.0,,,,        2005 - 2005,https://myanimelist.net/anime/30403/Paper_Film
9827,,Movie,1.0,461.0,,,,        2010 - 2010,https://myanimelist.net/anime/29766/Playground
9828,,OVA,1.0,659.0,,,,        Jun 2005 - Jun 2005,https://myanimelist.net/anime/3695/Spectral_Force_Chronicle_Divergence
9829,,Movie,1.0,302.0,,,,        Dec 1982 - Dec 1982,https://myanimelist.net/anime/14529/Super_Majingga_3
9830,,Movie,1.0,945.0,,,,        2003 - 2003,https://myanimelist.net/anime/7810/Yami_wo_Mitsumeru_Hane
9831,,Music,1.0,299.0,,,,        Dec 2013 - Dec 2013,https://myanimelist.net/anime/36089/9
9832,,Movie,1.0,1568.0,,,,        Feb 2005 - Feb 2005,https://myanimelist.net/anime/13513/Anima
9833,,Music,1.0,381.0,,,,        Oct 1970 - Oct 1970,https://myanimelist.net/anime/8778/Avignon_no_Hashi_de
9834,,TV,65.0,1697.0,,,,        Apr 1974 - Jun 1974,https://myanimelist.net/anime/6383/Chargeman_Ken
9835,,Music,1.0,351.0,,,,        Dec 1981 - Dec 1981,https://myanimelist.net/anime/22427/Computer_Obaachan
9836,,Special,1.0,1813.0,,,,        Dec 2010 - Dec 2010,https://myanimelist.net/anime/10639/Deva_Zan
9837,,OVA,1.0,1323.0,,,,        Jul 1993 - Jul 1993,https://myanimelist.net/anime/6090/Hon_Ran
9838,,Movie,1.0,291.0,,,,        1975 - 1975,https://myanimelist.net/anime/30664/Jinkou_no_Rakuen
9839,,Movie,1.0,610.0,,,,        2010 - 2010,https://myanimelist.net/anime/29944/Kuchao
9840,,Movie,1.0,2309.0,,,,        Oct 2015 - Oct 2015,https://myanimelist.net/anime/30850/UFO_Gakuen_no_Himitsu
9841,,ONA,1.0,402.0,,,,        Feb 2011 - Feb 2011,https://myanimelist.net/anime/38712/A_Log_Day_of_Timbre
9842,,TV,13.0,2300.0,,,,        Apr 2015 - Jun 2015,https://myanimelist.net/anime/29865/BAR_Kiraware_Yasai
9843,,ONA,1.0,1066.0,,,,        Aug 2018 - Aug 2018,https://myanimelist.net/anime/38181/Chainsaw_Bunny
9844,,Special,1.0,588.0,,,,        Oct 2010 - Oct 2010,https://myanimelist.net/anime/37742/Chainsaw_Maid_Episode_0
9845,,OVA,3.0,2714.0,,,,        Sep 1996 - Jan 1997,https://myanimelist.net/anime/1560/Choujin_Gakuen_Gowcaizer__The_Voltage_Fighters
9846,,OVA,1.0,958.0,,,,        Jun 1993 - Jun 1993,https://myanimelist.net/anime/2022/Fight
9847,,Movie,1.0,674.0,,,,        Aug 1917 - Aug 1917,https://myanimelist.net/anime/18457/Hanasaka_Jijii
9848,,ONA,1.0,363.0,,,,        Dec 2006 - Dec 2006,https://myanimelist.net/anime/33694/Mukidashi_no_Mitsuko
9849,,Movie,1.0,665.0,,,,        Jun 1933 - Jun 1933,https://myanimelist.net/anime/4395/Norakuro_Nitouhei__Enshuu_no_Maki
9850,,ONA,1.0,1579.0,,,,        Jun 2011 - Jun 2011,https://myanimelist.net/anime/10859/Sorette♡Dakara_ne
9851,,Movie,1.0,456.0,,,,        2012 - 2012,https://myanimelist.net/anime/31831/Fantasy
9852,,Special,1.0,325.0,,,,        Dec 2011 - Dec 2011,https://myanimelist.net/anime/28347/Guitar_Shoujo
9853,,Movie,1.0,686.0,,,,        1961 - 1961,https://myanimelist.net/anime/7032/Kitte_no_Gensou
9854,,Movie,1.0,1621.0,,,,        Oct 1930 - Oct 1930,https://myanimelist.net/anime/6769/Mura_Matsuri
9855,,Movie,1.0,299.0,,,,        1970 - 1970,https://myanimelist.net/anime/30327/New_York_Trip
9856,,Movie,1.0,573.0,,,,        2004 - 2004,https://myanimelist.net/anime/23053/Nisou_no_Kuzu
9857,,OVA,1.0,2238.0,,,,        Mar 2006 - Mar 2006,https://myanimelist.net/anime/994/Sin_in_the_Rain
9858,,Special,1.0,518.0,,,,        Oct 2004 - Oct 2004,https://myanimelist.net/anime/13795/The_Green_Wind
9859,,Movie,1.0,1306.0,,,,        1931 - 1931,https://myanimelist.net/anime/6852/Ahiru_no_Otegara
9860,,ONA,1.0,1101.0,,,,        Feb 2014 - Feb 2014,https://myanimelist.net/anime/32377/Azure_Nihon_Data_Center
9861,,Movie,1.0,278.0,,,,        1979 - 1979,https://myanimelist.net/anime/30078/Beautiful_Name
9862,,OVA,2.0,997.0,,,,        Jul 1998 - Aug 1998,https://myanimelist.net/anime/2310/Chou_Kidou_Densetsu_DinaGiga
9863,,Movie,1.0,482.0,,,,        Nov 1944 - Nov 1944,https://myanimelist.net/anime/7523/Fuku-chan_no_Sensuikan
9864,,TV,12.0,2080.0,,,,        Jul 2019 - Sep 2019,https://myanimelist.net/anime/39620/Hakata_Mentai_Pirikarako-chan
9865,,Special,1.0,1511.0,,,,        2004 - 2004,https://myanimelist.net/anime/23935/Kyutai_Panic_Adventure_Returns
9866,,OVA,1.0,3874.0,,,,        Mar 2012 - Mar 2012,https://myanimelist.net/anime/13835/Marimo_no_Hana__Saikyou_Butouha_Shougakusei_Densetsu
9867,,Music,1.0,249.0,,,,        2009 - 2009,https://myanimelist.net/anime/30397/Mori_no_Kuma-san_2009
9868,,TV,52.0,900.0,,,,        Apr 2014 - Apr 2015,https://myanimelist.net/anime/28595/Pac-World
9869,,ONA,4.0,448.0,,,,        Aug 2013 - Aug 2013,https://myanimelist.net/anime/20955/Peeping_Life__YouTuber-kun
9870,,Music,1.0,200.0,,,,        Aug 2008 - Aug 2008,https://myanimelist.net/anime/32852/Survivor
9871,,Movie,1.0,439.0,,,,        2011 - 2011,https://myanimelist.net/anime/31760/Tsuru_Shitae_Waka_Kan
9872,,ONA,1.0,1604.0,,,,        Apr 2017 - Apr 2017,https://myanimelist.net/anime/35329/Ultrasonico
9873,,Movie,1.0,941.0,,,,        Jul 2018 - Jul 2018,https://myanimelist.net/anime/38017/Yuukai_Anna
9874,,Movie,1.0,240.0,,,,        1931 - 1931,https://myanimelist.net/anime/35388/Ameya_Tanuki
9875,,Music,1.0,424.0,,,,        Jun 2004 - Jun 2004,https://myanimelist.net/anime/8716/Arigatou_Thank_You
9876,,OVA,1.0,2168.0,,,,        Mar 2010 - Mar 2010,https://myanimelist.net/anime/8064/Ashiaraiyashiki_no_Juunin-tachi
9877,,Special,3.0,1837.0,,,,        Jul 2004 - Jul 2004,https://myanimelist.net/anime/765/Chou_Henshin_Cosprayers_Specials
9878,,OVA,15.0,3677.0,,,,        2008 - 2008,https://myanimelist.net/anime/10003/Kago_Shintarou_Anime_Sakuhin_Shuu
9879,,Movie,1.0,789.0,,,,        1994 - 1994,https://myanimelist.net/anime/7843/Kiekaketa_Monogataritachi_no_Tame_ni
9880,,Movie,1.0,812.0,,,,        Mar 1934 - Mar 1934,https://myanimelist.net/anime/4394/Norakuro_Gochou
9881,,Music,1.0,240.0,,,,        Dec 2017 - Dec 2017,https://myanimelist.net/anime/37147/Nou_Nen_feat_Utae
9882,,ONA,1.0,691.0,,,,        Oct 2008 - Oct 2008,https://myanimelist.net/anime/8968/Shogi_Hour
9883,,Movie,1.0,375.0,,,,        Nov 1927 - Nov 1927,https://myanimelist.net/anime/35492/Tako_no_Hone
9884,,Special,1.0,591.0,,,,        Jan 1960 - Jan 1960,https://myanimelist.net/anime/8774/3-tsu_no_Hanashi
9885,,Movie,1.0,770.0,,,,        Mar 1935 - Mar 1935,https://myanimelist.net/anime/17076/Chagama_Ondo
9886,,ONA,1.0,437.0,,,,        Feb 2018 - Feb 2018,https://myanimelist.net/anime/37249/DC_Super_Heroes_vs_Taka_no_Tsume-dan_Promotion_Eizou
9887,,Movie,1.0,553.0,,,,        2003 - 2003,https://myanimelist.net/anime/23065/Kaidan
9888,,ONA,2.0,386.0,,,,        Oct 2014 - Nov 2015,https://myanimelist.net/anime/31512/Love___Gift
9889,,Movie,1.0,402.0,,,,        Aug 2013 - Aug 2013,https://myanimelist.net/anime/31833/Metamorphose
9890,,Music,1.0,230.0,,,,        Nov 2014 - Nov 2014,https://myanimelist.net/anime/33401/Momotarou_Music
9891,,ONA,1.0,539.0,,,,        Nov 2017 - Nov 2017,https://myanimelist.net/anime/38059/Namakura_Gatana__Kunoichi-hen
9892,,Movie,1.0,578.0,,,,        1961 - 1961,https://myanimelist.net/anime/7021/Ni-hiki_no_Sanma
9893,,Movie,1.0,710.0,,,,        Jun 1933 - Jun 1933,https://myanimelist.net/anime/5871/Norakuro_Nitouhei__Kyouren_no_Maki
9894,,TV,12.0,149538.0,,,,        Oct 2017 - Dec 2017,https://myanimelist.net/anime/36027/Ousama_Game_The_Animation
9895,,Movie,1.0,252.0,,,,        1983 - 1983,https://myanimelist.net/anime/30335/Portrait
9896,,Movie,1.0,284.0,,,,        2012 - 2012,https://myanimelist.net/anime/28955/Columbos
9897,,Music,1.0,257.0,,,,        Aug 1990 - Aug 1990,https://myanimelist.net/anime/28897/Ganso_Banana_no_Tamashii
9898,,OVA,1.0,6183.0,,,,        Mar 1996 - Mar 1996,https://myanimelist.net/anime/1286/MD_Geist_II__Death_Force
9899,,ONA,1.0,750.0,,,,        May 2012 - May 2012,https://myanimelist.net/anime/18841/PES__Peace_Eco_Smile_-_Drive_your_Heart
9900,,Movie,1.0,235.0,,,,        2009 - 2009,https://myanimelist.net/anime/30418/Petit_Manga
9901,,OVA,1.0,2770.0,,,,        Nov 2008 - Nov 2008,https://myanimelist.net/anime/5656/PuriGorota__Uchuu_no_Yuujou_Daibouken
9902,,Music,1.0,214.0,,,,        Jan 2012 - Jan 2012,https://myanimelist.net/anime/31450/Sol
9903,,Special,8.0,908.0,,,,        Mar 2014 - Jul 2014,https://myanimelist.net/anime/33904/Suntory_CMs
9904,,OVA,1.0,2126.0,,,,        Mar 2006 - Mar 2006,https://myanimelist.net/anime/2181/TANK_SWAT_01
9905,,Music,1.0,402.0,,,,        2007 - 2007,https://myanimelist.net/anime/8751/Kaijuu_no_Ballad
9906,,Movie,1.0,830.0,,,,        1970 - 1970,https://myanimelist.net/anime/7259/Kenju_Giga
9907,,Movie,1.0,1185.0,,,,        Mar 1943 - Mar 1943,https://myanimelist.net/anime/6857/Momotarou_no_Umiwashi
9908,,ONA,1.0,962.0,,,,        Nov 2015 - Nov 2015,https://myanimelist.net/anime/32384/The_New_A-Class__Next_Stage_with_YOU
9909,,Movie,1.0,410.0,,,,        1988 - 1988,https://myanimelist.net/anime/31267/Akuma_no_Kairozu
9910,,OVA,1.0,2476.0,,,,        Nov 1989 - Nov 1989,https://myanimelist.net/anime/3306/Aoki_Honoo
9911,,ONA,1.0,331.0,,,,        Aug 2018 - Aug 2018,https://myanimelist.net/anime/37256/Chainsaw_Bunny__Deleted_Scene
9912,,Movie,1.0,490.0,,,,        1985 - 1985,https://myanimelist.net/anime/31759/Hakubutsushi
9913,,ONA,5.0,429.0,,,,        Sep 2005 - Oct 2005,https://myanimelist.net/anime/5602/Navia_Dratp
9914,,Movie,1.0,304.0,,,,        2003 - 2003,https://myanimelist.net/anime/22171/Tanaami_Keiichi_no_Shouzou
9915,,ONA,1.0,288.0,,,,        Sep 2014 - Sep 2014,https://myanimelist.net/anime/30093/Ball_yo_Doko_e_Yuku
9916,,ONA,1.0,4237.0,,,,        Dec 2007 - Dec 2007,https://myanimelist.net/anime/11679/Chainsaw_Maid
9917,,Music,1.0,466.0,,,,        Nov 1998 - Nov 1998,https://myanimelist.net/anime/30424/Instant_Music
9918,,ONA,1.0,271.0,,,,        Mar 2011 - Mar 2011,https://myanimelist.net/anime/24807/Kawaii_Cook-san
9919,,Special,2.0,325.0,,,,        2006 - 2007,https://myanimelist.net/anime/29933/MTV_Japan_Station_ID
9920,,Music,1.0,242.0,,,,         - ,https://myanimelist.net/anime/30160/Oppai_ga_Ippai
